postal_code,Population,Median Age,Household Income,Per Capita Income,Number of Males,Number of Females
15520,273.0,37.0,39297.0,14767.0,129.0,144.0
15521,2040.0,40.2,47222.0,19215.0,1099.0,941.0
15522,11815.0,44.9,42292.0,23491.0,5835.0,5980.0
15530,5160.0,45.0,42083.0,21330.0,2572.0,2588.0
15531,4136.0,49.5,45739.0,22055.0,1950.0,2186.0
15532,267.0,37.5,31833.0,13024.0,154.0,113.0
15533,1506.0,44.0,36053.0,18084.0,696.0,810.0
15534,823.0,49.9,43688.0,20685.0,443.0,380.0
15535,2068.0,49.1,41061.0,22513.0,1138.0,930.0
15536,414.0,41.5,48625.0,21726.0,212.0,202.0
15537,7902.0,45.6,44039.0,22525.0,3704.0,4198.0
15538,739.0,50.4,41375.0,23737.0,396.0,343.0
15539,575.0,35.9,34558.0,16479.0,280.0,295.0
15540,228.0,48.6,32917.0,16353.0,106.0,122.0
15541,4014.0,43.2,46818.0,23029.0,1966.0,2048.0
15542,1014.0,41.6,45489.0,19282.0,521.0,493.0
15544,151.0,50.6,31184.0,29665.0,85.0,66.0
15545,2991.0,45.1,39556.0,20236.0,1508.0,1483.0
15546,512.0,25.3,60855.0,35423.0,275.0,237.0
15547,417.0,56.3,49625.0,39490.0,230.0,187.0
15550,1551.0,48.6,41518.0,23043.0,759.0,792.0
15551,913.0,49.6,41118.0,19904.0,492.0,421.0
15552,6131.0,43.6,42750.0,21006.0,2992.0,3139.0
15554,2436.0,46.6,48065.0,27087.0,1313.0,1123.0
15555,64.0,49.0,32500.0,16753.0,36.0,28.0
15557,3669.0,42.6,47683.0,22210.0,1855.0,1814.0
15558,2197.0,37.4,37829.0,20277.0,1100.0,1097.0
15559,2002.0,48.2,46012.0,24605.0,977.0,1025.0
15560,178.0,47.6,68000.0,31970.0,88.0,90.0
15561,133.0,55.2,40000.0,23865.0,58.0,75.0
15562,190.0,39.8,70938.0,27614.0,100.0,90.0
15563,3115.0,45.4,40446.0,22885.0,1503.0,1612.0
15564,91.0,35.2,39722.0,19090.0,43.0,48.0
15601,59313.0,45.2,52719.0,30637.0,28581.0,30732.0
15610,3650.0,44.4,45625.0,23256.0,1690.0,1960.0
15611,526.0,43.1,39973.0,25697.0,332.0,194.0
15612,206.0,60.6,85341.0,42158.0,112.0,94.0
15613,14178.0,47.2,49688.0,25755.0,7185.0,6993.0
15615,364.0,41.4,57778.0,24193.0,171.0,193.0
15616,134.0,30.2,-666666666.0,,72.0,62.0
15617,433.0,41.9,43472.0,19906.0,217.0,216.0
15618,2661.0,45.8,42845.0,22889.0,1332.0,1329.0
15620,1008.0,33.5,40402.0,19991.0,531.0,477.0
15621,30.0,8.5,-666666666.0,,25.0,5.0
15622,1382.0,53.5,44010.0,31166.0,620.0,762.0
15623,779.0,50.5,44100.0,21195.0,318.0,461.0
15624,339.0,45.3,25944.0,14436.0,176.0,163.0
15625,108.0,55.6,-666666666.0,38629.0,45.0,63.0
15626,5356.0,51.1,53146.0,31861.0,2571.0,2785.0
15627,6438.0,44.3,47031.0,21693.0,3144.0,3294.0
15628,712.0,48.1,35179.0,22015.0,361.0,351.0
15629,688.0,41.3,39886.0,19582.0,334.0,354.0
15631,1057.0,43.3,42171.0,18842.0,549.0,508.0
15632,9268.0,44.3,62449.0,35610.0,4748.0,4520.0
15633,259.0,52.9,53445.0,27410.0,120.0,139.0
15634,815.0,34.3,66488.0,19299.0,371.0,444.0
15635,101.0,46.3,25250.0,14266.0,13.0,88.0
15636,3855.0,42.7,91954.0,36069.0,1991.0,1864.0
15637,2191.0,40.7,51507.0,24316.0,1139.0,1052.0
15638,386.0,37.5,51676.0,17304.0,176.0,210.0
15639,2270.0,42.2,60139.0,29178.0,1131.0,1139.0
15640,625.0,41.9,76016.0,28575.0,296.0,329.0
15641,503.0,47.3,40909.0,26262.0,276.0,227.0
15642,45544.0,43.6,66267.0,31747.0,22128.0,23416.0
15644,19355.0,45.7,47939.0,26460.0,9731.0,9624.0
15646,199.0,51.2,25568.0,14568.0,74.0,125.0
15647,276.0,51.6,63156.0,22417.0,151.0,125.0
15650,28469.0,44.8,42308.0,23773.0,13786.0,14683.0
15655,288.0,55.0,76859.0,44198.0,146.0,142.0
15656,10208.0,43.9,47658.0,25820.0,5090.0,5118.0
15658,8704.0,50.1,50329.0,28771.0,4324.0,4380.0
15660,409.0,38.2,38672.0,17727.0,208.0,201.0
15661,525.0,38.1,51438.0,21374.0,206.0,319.0
15662,357.0,25.9,-666666666.0,29828.0,271.0,86.0
15663,553.0,55.2,44375.0,30596.0,295.0,258.0
15665,1915.0,38.0,53299.0,20268.0,1003.0,912.0
15666,16538.0,48.6,46993.0,24757.0,7803.0,8735.0
15668,13579.0,49.6,92681.0,46390.0,6604.0,6975.0
15670,3152.0,47.4,56200.0,33368.0,1570.0,1582.0
15671,841.0,30.6,40139.0,17944.0,481.0,360.0
15672,3339.0,48.2,43500.0,28313.0,1498.0,1841.0
15673,1327.0,43.2,42321.0,24294.0,628.0,699.0
15675,971.0,40.1,51000.0,25453.0,458.0,513.0
15676,251.0,37.7,31767.0,18329.0,72.0,179.0
15677,486.0,42.7,48594.0,21932.0,248.0,238.0
15678,231.0,29.3,36071.0,18469.0,85.0,146.0
15679,3594.0,47.8,53225.0,24473.0,1934.0,1660.0
15680,110.0,65.0,40500.0,20650.0,48.0,62.0
15681,4997.0,45.0,46783.0,24552.0,2544.0,2453.0
15683,8210.0,42.7,44102.0,23538.0,3737.0,4473.0
15684,570.0,53.1,40065.0,23311.0,321.0,249.0
15686,976.0,46.4,52000.0,30797.0,509.0,467.0
15687,1194.0,46.8,49423.0,26464.0,564.0,630.0
15688,725.0,37.0,43194.0,18163.0,367.0,358.0
15689,191.0,52.3,24797.0,17785.0,81.0,110.0
15690,8858.0,43.3,37991.0,21632.0,4236.0,4622.0
15691,27.0,-666666666.0,-666666666.0,,0.0,27.0
15692,769.0,52.7,55360.0,28615.0,354.0,415.0
15693,238.0,16.6,19896.0,13850.0,140.0,98.0
15695,183.0,43.5,32083.0,27629.0,80.0,103.0
15696,321.0,48.5,47500.0,36610.0,181.0,140.0
15697,2990.0,36.4,42928.0,21107.0,1448.0,1542.0
15698,744.0,53.1,44176.0,24635.0,358.0,386.0
15701,34509.0,29.5,40411.0,23139.0,16650.0,17859.0
15710,322.0,51.2,39583.0,20232.0,175.0,147.0
15711,523.0,28.8,44306.0,17369.0,279.0,244.0
15712,117.0,48.1,21023.0,20188.0,57.0,60.0
15713,221.0,58.7,38622.0,21175.0,148.0,73.0
15714,5021.0,42.9,37826.0,21019.0,2329.0,2692.0
15715,671.0,36.6,36667.0,18333.0,300.0,371.0
15716,801.0,33.6,28958.0,12515.0,386.0,415.0
15717,11020.0,44.5,48675.0,25984.0,5778.0,5242.0
15721,214.0,42.4,43750.0,19536.0,106.0,108.0
15722,2166.0,47.8,47031.0,24098.0,1166.0,1000.0
15723,39.0,49.3,-666666666.0,34590.0,11.0,28.0
15724,2260.0,48.7,34911.0,20300.0,1088.0,1172.0
15725,1494.0,44.5,50758.0,22285.0,728.0,766.0
15727,127.0,39.9,34063.0,21606.0,37.0,90.0
15728,3122.0,45.6,42432.0,23698.0,1631.0,1491.0
15729,1699.0,42.8,43657.0,19777.0,837.0,862.0
15730,43.0,50.2,53750.0,39777.0,25.0,18.0
15731,418.0,20.7,32500.0,15452.0,251.0,167.0
15732,1755.0,40.9,53452.0,24494.0,853.0,902.0
15733,116.0,35.1,32083.0,13315.0,50.0,66.0
15734,239.0,48.5,38750.0,15476.0,121.0,118.0
15736,668.0,44.9,45292.0,23839.0,315.0,353.0
15737,125.0,30.6,33750.0,16688.0,54.0,71.0
15738,234.0,51.5,53393.0,20250.0,127.0,107.0
15739,359.0,45.1,42500.0,25701.0,151.0,208.0
15741,75.0,39.4,44844.0,19691.0,35.0,40.0
15742,965.0,41.9,46908.0,21031.0,499.0,466.0
15744,140.0,44.1,58125.0,21136.0,62.0,78.0
15745,371.0,33.4,28281.0,16685.0,205.0,166.0
15746,154.0,29.0,47188.0,12956.0,73.0,81.0
15747,2034.0,40.3,55114.0,22494.0,1010.0,1024.0
15748,6766.0,42.8,44382.0,21547.0,3280.0,3486.0
15750,144.0,43.1,16667.0,13595.0,70.0,74.0
15752,75.0,24.9,43929.0,19601.0,40.0,35.0
15753,564.0,43.9,49500.0,20834.0,273.0,291.0
15754,505.0,45.1,54191.0,19982.0,242.0,263.0
15756,212.0,36.3,43125.0,20149.0,152.0,60.0
15757,1539.0,46.1,33889.0,17068.0,779.0,760.0
15759,3152.0,42.7,51696.0,22305.0,1573.0,1579.0
15760,132.0,32.9,50729.0,24337.0,70.0,62.0
15761,44.0,61.6,19167.0,13130.0,14.0,30.0
15762,907.0,40.8,57778.0,22500.0,475.0,432.0
15764,109.0,49.2,57604.0,26834.0,47.0,62.0
15765,1916.0,44.5,57885.0,24705.0,1024.0,892.0
15767,14536.0,42.3,39740.0,21140.0,6969.0,7567.0
15770,256.0,49.3,63182.0,28015.0,157.0,99.0
15771,1086.0,46.1,48958.0,18820.0,505.0,581.0
15772,1622.0,43.8,39038.0,18772.0,925.0,697.0
15773,471.0,47.2,39432.0,20495.0,210.0,261.0
15774,3438.0,42.5,54013.0,30593.0,1740.0,1698.0
15775,735.0,45.9,58160.0,24520.0,300.0,435.0
15776,60.0,52.8,54167.0,29458.0,38.0,22.0
15777,148.0,42.7,40147.0,13750.0,71.0,77.0
15778,118.0,42.3,40694.0,16247.0,75.0,43.0
15779,266.0,41.6,23125.0,13042.0,153.0,113.0
15780,151.0,39.5,48250.0,19463.0,71.0,80.0
15781,65.0,36.9,43929.0,21320.0,27.0,38.0
15783,90.0,41.3,29038.0,21639.0,55.0,35.0
15784,68.0,52.5,46250.0,23525.0,33.0,35.0
15801,19488.0,42.6,44277.0,22734.0,9614.0,9874.0
15821,175.0,52.5,34688.0,18909.0,88.0,87.0
15823,1575.0,41.8,46523.0,21336.0,861.0,714.0
15824,5152.0,43.2,42156.0,21519.0,2511.0,2641.0
15825,9739.0,44.6,43838.0,23180.0,4784.0,4955.0
15827,298.0,38.1,53385.0,16417.0,158.0,140.0
15828,376.0,58.1,40833.0,22298.0,202.0,174.0
15829,1308.0,36.2,36759.0,20268.0,652.0,656.0
15832,354.0,55.1,39375.0,21465.0,192.0,162.0
15834,4457.0,47.0,41179.0,22687.0,2199.0,2258.0
15840,1867.0,42.8,38438.0,20375.0,937.0,930.0
15841,417.0,37.7,42708.0,18310.0,170.0,247.0
15845,3379.0,45.7,37455.0,22018.0,1637.0,1742.0
15846,3702.0,44.3,50781.0,22951.0,1944.0,1758.0
15847,187.0,41.6,25500.0,16479.0,99.0,88.0
15848,1041.0,38.8,50000.0,20248.0,524.0,517.0
15849,1145.0,45.4,33250.0,19779.0,603.0,542.0
15851,6633.0,43.1,41161.0,20225.0,3353.0,3280.0
15853,6278.0,44.3,43246.0,22064.0,3173.0,3105.0
15856,866.0,48.9,47578.0,24521.0,424.0,442.0
15857,13140.0,46.9,48061.0,25920.0,6337.0,6803.0
15860,983.0,53.9,42143.0,23049.0,525.0,458.0
15861,138.0,63.3,43036.0,25757.0,68.0,70.0
15863,173.0,48.0,26667.0,16366.0,78.0,95.0
15864,1757.0,42.6,46597.0,22921.0,906.0,851.0
15865,1410.0,38.8,33534.0,17479.0,765.0,645.0
15866,227.0,46.1,62750.0,67479.0,117.0,110.0
15868,1287.0,49.6,45234.0,23503.0,624.0,663.0
15870,1345.0,44.8,50139.0,24797.0,699.0,646.0
15901,4063.0,49.6,16434.0,14492.0,2088.0,1975.0
15902,12762.0,40.3,31931.0,17810.0,5971.0,6791.0
15904,16269.0,44.0,46377.0,27929.0,7504.0,8765.0
15905,20790.0,47.9,51267.0,28068.0,10065.0,10725.0
15906,11173.0,45.6,30011.0,17682.0,5588.0,5585.0
15909,5410.0,49.0,41444.0,22531.0,2654.0,2756.0
15920,877.0,48.1,51000.0,23191.0,449.0,428.0
15921,211.0,50.8,41667.0,21513.0,110.0,101.0
15922,181.0,33.5,23750.0,11681.0,81.0,100.0
15923,1733.0,41.3,38631.0,19485.0,888.0,845.0
15924,970.0,47.1,37083.0,21398.0,475.0,495.0
15925,158.0,44.5,58438.0,27062.0,82.0,76.0
15926,2594.0,46.8,41308.0,22864.0,1320.0,1274.0
15927,839.0,39.2,34792.0,21258.0,424.0,415.0
15928,2432.0,52.8,49744.0,26699.0,1292.0,1140.0
15929,89.0,49.5,33750.0,20445.0,33.0,56.0
15930,156.0,44.8,18833.0,13592.0,67.0,89.0
15931,9453.0,42.2,59147.0,25310.0,4805.0,4648.0
15934,89.0,57.0,24792.0,34531.0,39.0,50.0
15935,2635.0,45.2,55050.0,23327.0,1306.0,1329.0
15936,1597.0,46.4,49688.0,22598.0,841.0,756.0
15937,601.0,45.7,65000.0,24503.0,264.0,337.0
15938,2512.0,46.4,46397.0,23005.0,1197.0,1315.0
15940,3962.0,32.3,54671.0,14630.0,2370.0,1592.0
15942,1924.0,46.0,51169.0,31776.0,1053.0,871.0
15943,4048.0,44.3,40362.0,21455.0,1953.0,2095.0
15944,3723.0,44.9,47230.0,24736.0,1909.0,1814.0
15945,220.0,43.4,33750.0,15247.0,104.0,116.0
15946,6987.0,43.4,44747.0,21606.0,3474.0,3513.0
15948,618.0,37.4,25714.0,13594.0,284.0,334.0
15949,499.0,42.0,46250.0,22160.0,235.0,264.0
15951,497.0,73.4,24727.0,25877.0,135.0,362.0
15952,1337.0,43.0,51667.0,24043.0,666.0,671.0
15953,177.0,45.5,110682.0,29309.0,121.0,56.0
15954,2294.0,45.3,39668.0,25986.0,1121.0,1173.0
15955,2943.0,44.7,50625.0,22627.0,1504.0,1439.0
15956,2441.0,38.0,43798.0,23370.0,1282.0,1159.0
15957,575.0,46.2,45435.0,23107.0,285.0,290.0
15958,2092.0,44.2,54167.0,23973.0,1062.0,1030.0
15960,398.0,49.2,37672.0,14393.0,170.0,228.0
15961,765.0,46.4,54808.0,25596.0,406.0,359.0
15962,132.0,34.0,37917.0,18880.0,76.0,56.0
15963,10949.0,46.4,41352.0,24006.0,5287.0,5662.0
16001,39863.0,44.7,43968.0,25303.0,19733.0,20130.0
16002,15637.0,43.5,62179.0,27766.0,8347.0,7290.0
16020,1199.0,41.4,45556.0,21118.0,622.0,577.0
16022,488.0,33.0,43281.0,18172.0,246.0,242.0
16023,4371.0,49.1,52685.0,27845.0,2104.0,2267.0
16024,197.0,36.9,73750.0,28072.0,119.0,78.0
16025,5661.0,42.1,58679.0,24762.0,2716.0,2945.0
16027,288.0,35.3,58750.0,24603.0,156.0,132.0
16028,2127.0,46.8,38500.0,19726.0,1097.0,1030.0
16029,647.0,40.0,41875.0,22128.0,326.0,321.0
16030,281.0,42.8,45938.0,23654.0,142.0,139.0
16033,5727.0,45.5,56442.0,31265.0,2861.0,2866.0
16034,2070.0,38.3,49250.0,20977.0,1021.0,1049.0
16035,89.0,50.8,67500.0,27475.0,49.0,40.0
16036,270.0,46.3,41146.0,19913.0,115.0,155.0
16037,4614.0,44.6,61197.0,28937.0,2427.0,2187.0
16038,3804.0,41.6,48500.0,22066.0,1851.0,1953.0
16040,959.0,42.9,44417.0,20270.0,486.0,473.0
16041,1938.0,43.8,49896.0,24022.0,990.0,948.0
16045,1449.0,28.4,38056.0,17149.0,623.0,826.0
16046,14608.0,40.2,91888.0,49732.0,7008.0,7600.0
16048,154.0,51.0,56528.0,24455.0,102.0,52.0
16049,3355.0,45.5,44554.0,21834.0,1708.0,1647.0
16050,1666.0,39.9,51053.0,21183.0,839.0,827.0
16051,3242.0,41.7,50265.0,24249.0,1545.0,1697.0
16052,2374.0,45.1,55122.0,28099.0,1243.0,1131.0
16053,4130.0,48.2,55844.0,29656.0,2059.0,2071.0
16054,338.0,51.1,51667.0,23437.0,167.0,171.0
16055,8416.0,45.2,63526.0,29242.0,4108.0,4308.0
16056,4792.0,47.8,50727.0,26518.0,2189.0,2603.0
16057,13758.0,23.4,45203.0,21621.0,6493.0,7265.0
16059,8207.0,44.4,64160.0,35431.0,3957.0,4250.0
16061,2744.0,44.6,50724.0,23868.0,1363.0,1381.0
16063,6669.0,48.0,52337.0,34079.0,2983.0,3686.0
16066,28520.0,38.1,100588.0,42057.0,14217.0,14303.0
16101,34561.0,43.0,36929.0,19816.0,16281.0,18280.0
16102,5576.0,44.0,44063.0,23087.0,2713.0,2863.0
16105,14742.0,47.8,53100.0,31622.0,7327.0,7415.0
16110,312.0,50.4,36250.0,22792.0,180.0,132.0
16111,1346.0,30.2,36894.0,18606.0,646.0,700.0
16112,1700.0,43.1,45402.0,24076.0,806.0,894.0
16113,391.0,53.8,76406.0,32217.0,186.0,205.0
16114,564.0,48.1,47500.0,22584.0,280.0,284.0
16115,3407.0,45.1,53954.0,24016.0,1727.0,1680.0
16116,2734.0,48.0,37488.0,21739.0,1327.0,1407.0
16117,17059.0,44.8,44355.0,23496.0,8328.0,8731.0
16120,2348.0,40.6,50417.0,22696.0,1211.0,1137.0
16121,4925.0,37.8,29711.0,15803.0,2298.0,2627.0
16123,2284.0,42.9,58472.0,29713.0,1278.0,1006.0
16124,1919.0,42.6,49306.0,21579.0,958.0,961.0
16125,18141.0,46.2,41239.0,21931.0,8791.0,9350.0
16127,15968.0,34.3,49222.0,21358.0,7765.0,8203.0
16130,1979.0,47.3,46630.0,22759.0,999.0,980.0
16131,802.0,35.2,43000.0,16333.0,387.0,415.0
16132,394.0,43.1,23125.0,9474.0,251.0,143.0
16133,1639.0,44.4,50197.0,27381.0,861.0,778.0
16134,4133.0,47.0,41771.0,22150.0,2116.0,2017.0
16136,683.0,46.8,34188.0,20610.0,289.0,394.0
16137,12757.0,43.8,50159.0,23545.0,7318.0,5439.0
16140,211.0,47.6,68250.0,15934.0,90.0,121.0
22546,15952.0,36.9,61637.0,26850.0,7484.0,8468.0
22548,57.0,58.5,-666666666.0,58465.0,43.0,14.0
22551,17929.0,42.3,68313.0,28954.0,8793.0,9136.0
22553,13821.0,36.7,92521.0,35048.0,6994.0,6827.0
22554,52564.0,33.7,103818.0,37370.0,26983.0,25581.0
22556,25485.0,35.3,101463.0,38038.0,12564.0,12921.0
22560,6120.0,46.4,45377.0,21168.0,2698.0,3422.0
22567,3218.0,38.9,54299.0,22438.0,1523.0,1695.0
22572,7410.0,43.4,46818.0,19098.0,4299.0,3111.0
22576,1674.0,54.1,43808.0,26420.0,812.0,862.0
22578,2096.0,58.8,55078.0,40838.0,1080.0,1016.0
22579,57.0,65.8,-666666666.0,58370.0,32.0,25.0
22580,5249.0,39.2,49740.0,23787.0,2588.0,2661.0
22601,28401.0,35.3,44572.0,25754.0,13801.0,14600.0
22602,28282.0,38.0,72388.0,30845.0,14198.0,14084.0
22603,13678.0,45.7,56944.0,31055.0,6633.0,7045.0
22610,1635.0,47.1,52118.0,26796.0,825.0,810.0
22611,8492.0,45.1,76319.0,37040.0,4021.0,4471.0
22620,2350.0,48.2,87353.0,39951.0,1055.0,1295.0
22623,545.0,46.3,57404.0,34161.0,269.0,276.0
22624,2766.0,40.6,61771.0,28575.0,1348.0,1418.0
22625,4414.0,33.0,74458.0,27516.0,2239.0,2175.0
22627,469.0,58.8,74881.0,65065.0,238.0,231.0
22630,31009.0,40.0,60977.0,29163.0,15191.0,15818.0
22637,1619.0,53.4,69607.0,33573.0,859.0,760.0
22639,284.0,63.7,103125.0,104922.0,152.0,132.0
22640,845.0,49.0,57949.0,26230.0,358.0,487.0
22641,644.0,40.9,58750.0,21393.0,303.0,341.0
22642,3912.0,37.1,76198.0,28685.0,1986.0,1926.0
22643,84.0,64.1,79412.0,62451.0,43.0,41.0
22644,2484.0,43.0,57609.0,26857.0,1232.0,1252.0
22645,3638.0,44.8,50202.0,29258.0,1871.0,1767.0
22646,246.0,52.3,64097.0,58442.0,139.0,107.0
22650,1256.0,37.8,54487.0,19709.0,747.0,509.0
22652,1263.0,49.6,64432.0,30271.0,731.0,532.0
22654,1043.0,39.3,94160.0,37441.0,629.0,414.0
22655,19449.0,35.9,76113.0,30700.0,9500.0,9949.0
22656,2743.0,41.2,51923.0,23718.0,1420.0,1323.0
22657,10508.0,41.7,54238.0,27214.0,5294.0,5214.0
22660,1984.0,37.0,57813.0,25441.0,946.0,1038.0
22663,1727.0,43.9,59509.0,27507.0,916.0,811.0
22664,9095.0,42.1,43951.0,21917.0,4302.0,4793.0
22701,32200.0,36.3,59808.0,28317.0,15824.0,16376.0
22709,823.0,52.8,52813.0,23235.0,372.0,451.0
22711,10.0,-666666666.0,-666666666.0,,10.0,0.0
22712,8053.0,34.1,76013.0,27189.0,3976.0,4077.0
22713,1609.0,39.0,59796.0,25558.0,805.0,804.0
22714,1237.0,37.9,70625.0,24969.0,644.0,593.0
22715,1723.0,47.4,99926.0,31217.0,912.0,811.0
22716,1119.0,45.9,55200.0,31227.0,677.0,442.0
22718,497.0,50.6,68673.0,29268.0,230.0,267.0
22719,472.0,55.3,33969.0,18457.0,162.0,310.0
22720,1083.0,50.1,74708.0,33758.0,567.0,516.0
22722,345.0,43.2,73313.0,34678.0,218.0,127.0
22723,143.0,18.3,-666666666.0,17749.0,79.0,64.0
22724,1708.0,51.8,73229.0,39131.0,835.0,873.0
22726,607.0,33.9,40066.0,21257.0,292.0,315.0
22727,4683.0,45.5,52453.0,24853.0,2123.0,2560.0
22728,3193.0,41.4,96667.0,36281.0,1690.0,1503.0
22729,1304.0,36.9,-666666666.0,3889.0,1224.0,80.0
22730,43.0,73.3,-666666666.0,20533.0,28.0,15.0
22731,78.0,25.6,-666666666.0,19290.0,45.0,33.0
22732,348.0,32.5,71429.0,21909.0,177.0,171.0
22733,1496.0,40.1,59097.0,27533.0,933.0,563.0
22734,3717.0,31.0,67125.0,22482.0,1791.0,1926.0
22735,1690.0,39.8,66000.0,25259.0,1013.0,677.0
22736,872.0,34.7,83056.0,25722.0,418.0,454.0
22737,3313.0,39.5,75585.0,26488.0,1498.0,1815.0
22738,1360.0,34.6,34432.0,21536.0,664.0,696.0
22740,1260.0,45.6,39950.0,24845.0,511.0,749.0
22741,274.0,40.5,56125.0,19315.0,244.0,30.0
22742,2185.0,40.4,78796.0,40352.0,1216.0,969.0
22743,196.0,59.1,120764.0,39989.0,94.0,102.0
22747,1037.0,48.5,50069.0,37723.0,486.0,551.0
22749,312.0,59.2,67143.0,89603.0,124.0,188.0
22801,38142.0,23.0,41200.0,20938.0,18111.0,20031.0
22802,28401.0,32.4,44837.0,22008.0,14030.0,14371.0
22807,2449.0,19.2,-666666666.0,2027.0,857.0,1592.0
22810,690.0,60.8,41442.0,26017.0,343.0,347.0
22811,426.0,50.3,32262.0,23584.0,179.0,247.0
22812,9048.0,33.9,54048.0,25898.0,4278.0,4770.0
22815,8251.0,37.5,51949.0,28713.0,4287.0,3964.0
22820,161.0,65.3,29250.0,16509.0,90.0,71.0
22821,5894.0,38.4,49945.0,23914.0,2908.0,2986.0
22824,5865.0,46.2,52805.0,27933.0,2692.0,3173.0
22827,9403.0,45.8,44765.0,23099.0,4502.0,4901.0
22830,1944.0,43.1,47936.0,20087.0,1033.0,911.0
22831,946.0,37.9,54116.0,23877.0,508.0,438.0
22832,1293.0,44.5,56169.0,27402.0,678.0,615.0
22834,1092.0,38.6,40357.0,30224.0,531.0,561.0
22835,11374.0,45.5,44817.0,25388.0,5666.0,5708.0
22840,5191.0,36.1,70395.0,40026.0,2463.0,2728.0
22841,2867.0,42.5,54722.0,32505.0,1303.0,1564.0
22842,5330.0,42.0,44769.0,22533.0,2649.0,2681.0
22843,2394.0,44.2,43160.0,22364.0,1131.0,1263.0
22844,4358.0,46.0,41984.0,25040.0,2105.0,2253.0
22845,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,0.0
22846,1881.0,35.5,67083.0,31591.0,1030.0,851.0
22847,978.0,38.5,63438.0,22996.0,446.0,532.0
22849,4730.0,43.1,45833.0,23601.0,2335.0,2395.0
22850,839.0,40.7,50341.0,20827.0,408.0,431.0
22851,6157.0,41.1,34889.0,17163.0,2860.0,3297.0
22853,4572.0,44.1,43598.0,21226.0,2088.0,2484.0
22901,32149.0,40.4,58566.0,38133.0,15129.0,17020.0
22902,21276.0,35.5,51824.0,33254.0,10297.0,10979.0
22903,39607.0,26.6,47192.0,30440.0,19243.0,20364.0
22904,5019.0,19.6,63375.0,2356.0,2183.0,2836.0
22911,17490.0,39.6,76385.0,38730.0,8115.0,9375.0
22920,4201.0,48.9,62938.0,33153.0,2032.0,2169.0
22922,2298.0,36.3,45435.0,22019.0,1172.0,1126.0
22923,4094.0,39.8,70871.0,32673.0,2017.0,2077.0
22931,288.0,58.6,64550.0,53156.0,150.0,138.0
22932,7516.0,42.2,76354.0,31121.0,3881.0,3635.0
22935,633.0,41.8,38324.0,19777.0,346.0,287.0
22936,4656.0,47.1,104850.0,41340.0,2373.0,2283.0
22937,1857.0,36.6,45893.0,20336.0,999.0,858.0
22938,1609.0,47.7,57199.0,24669.0,778.0,831.0
22939,5296.0,36.1,63977.0,28777.0,2709.0,2587.0
22940,1057.0,44.6,54514.0,45530.0,549.0,508.0
22942,8368.0,44.0,56750.0,28926.0,3846.0,4522.0
22943,298.0,54.8,63250.0,28103.0,147.0,151.0
22946,279.0,24.7,89583.0,29554.0,165.0,114.0
22947,4005.0,53.0,86513.0,56430.0,1815.0,2190.0
22948,182.0,56.8,97841.0,39504.0,110.0,72.0
22949,1165.0,56.8,24939.0,41301.0,500.0,665.0
22952,2088.0,46.3,43095.0,23158.0,1084.0,1004.0
22958,1473.0,60.8,62596.0,45926.0,829.0,644.0
22959,1311.0,52.5,55822.0,61922.0,623.0,688.0
22960,11001.0,44.0,44854.0,21728.0,5464.0,5537.0
22963,14936.0,42.1,71723.0,34752.0,6885.0,8051.0
22964,111.0,71.2,51667.0,23768.0,43.0,68.0
22967,1821.0,45.9,41786.0,20256.0,914.0,907.0
22968,10353.0,40.4,70139.0,27952.0,5166.0,5187.0
22969,1234.0,41.8,54811.0,21326.0,617.0,617.0
22971,1652.0,43.0,47028.0,17832.0,654.0,998.0
22972,250.0,49.2,31016.0,33086.0,135.0,115.0
22973,6792.0,42.6,51464.0,25414.0,3207.0,3585.0
22974,5881.0,39.6,78952.0,29037.0,2278.0,3603.0
22976,197.0,24.9,24904.0,9108.0,82.0,115.0
22980,31706.0,41.9,47970.0,24183.0,14871.0,16835.0
22989,123.0,45.5,-666666666.0,32944.0,74.0,49.0
23002,11071.0,40.5,53193.0,24940.0,5394.0,5677.0
23004,866.0,30.6,55098.0,22687.0,400.0,466.0
23005,14798.0,41.6,54855.0,29893.0,7213.0,7585.0
23009,6337.0,37.8,65473.0,27022.0,3068.0,3269.0
23011,1751.0,43.2,57188.0,26493.0,1036.0,715.0
23015,4388.0,44.0,76620.0,30173.0,2106.0,2282.0
23021,347.0,53.8,85990.0,32915.0,172.0,175.0
23022,1418.0,29.6,50368.0,21542.0,735.0,683.0
23023,234.0,55.4,43167.0,32900.0,144.0,90.0
23024,8090.0,46.3,49122.0,28241.0,4206.0,3884.0
23025,247.0,46.0,42708.0,22294.0,142.0,105.0
23027,1179.0,45.7,34625.0,23827.0,618.0,561.0
23030,4907.0,48.3,48102.0,26256.0,2376.0,2531.0
23032,221.0,52.5,34118.0,22530.0,98.0,123.0
23035,1388.0,40.2,47329.0,23122.0,605.0,783.0
23038,1437.0,47.9,50750.0,25763.0,666.0,771.0
23039,1074.0,41.8,83750.0,41879.0,537.0,537.0
23040,4334.0,41.8,47261.0,22278.0,2208.0,2126.0
23043,1386.0,58.0,42639.0,32648.0,773.0,613.0
23045,11.0,-666666666.0,-666666666.0,,11.0,0.0
23047,1698.0,47.3,69833.0,30714.0,767.0,931.0
23050,702.0,34.7,57656.0,28387.0,341.0,361.0
